DateTime,Junction,Vehicles,ID,Temperature,Precipitation,Wind Speed,Relative Humidity,Day_Name,Weekend_flag,Event_name,Event_category,Event_flag
23-01-2017 03:00,1,0.877532539,20170123031,-1.858633998,-0.236055476,-0.818310153,0.312611246,Monday,0,No Event,No Event,0
23-01-2017 04:00,1,0.636566905,20170123041,-1.927762146,-0.236055476,-0.845917099,0.12724225,Monday,0,No Event,No Event,0
23-01-2017 05:00,1,0.636566905,20170123051,-1.991705684,-0.236055476,-0.859720572,-0.006718746,Monday,0,No Event,No Event,0
23-01-2017 06:00,1,0.925725665,20170123061,-1.786049442,-0.236055476,-0.528437221,-0.339182168,Monday,0,No Event,No Event,0
23-01-2017 07:00,1,0.877532539,20170123071,-1.094767957,-0.236055476,0.244557267,-0.894538675,Monday,0,No Event,No Event,0
23-01-2017 08:00,1,1.311270678,20170123081,-0.175363582,-0.236055476,1.417852471,-1.566219855,Monday,0,No Event,No Event,0
23-01-2017 09:00,1,1.745008818,20170123091,0.372476995,-0.236055476,2.108026121,-1.658153872,Monday,0,No Event,No Event,0
23-01-2017 10:00,1,2.901643858,20170123101,0.718117738,-0.236055476,2.246060851,-1.658153872,Monday,0,No Event,No Event,0
23-01-2017 11:00,1,3.383575124,20170123111,0.958338054,-0.236055476,2.218453905,-1.666409171,Monday,0,No Event,No Event,0
23-01-2017 12:00,1,2.949836984,20170123121,1.100050758,-0.236055476,2.12873133,-1.668660616,Monday,0,No Event,No Event,0
23-01-2017 13:00,1,2.901643858,20170123131,1.141527647,-0.236055476,1.969991391,-1.652150017,Monday,0,No Event,No Event,0
23-01-2017 14:00,1,3.383575124,20170123141,1.089681536,-0.236055476,1.790546242,-1.614250688,Monday,0,No Event,No Event,0
23-01-2017 15:00,1,3.335381997,20170123151,0.916861165,-0.236055476,1.631806303,-1.548208293,Monday,0,No Event,No Event,0
23-01-2017 16:00,1,2.998030111,20170123161,0.623066533,-0.236055476,1.355736843,-1.440138919,Monday,0,No Event,No Event,0
23-01-2017 17:00,1,2.660678224,20170123171,-0.000815007,-0.236055476,0.085817328,-1.161334943,Monday,0,No Event,No Event,0
23-01-2017 18:00,1,2.998030111,20170123181,-0.363737786,-0.236055476,0.113424274,-0.919679814,Monday,0,No Event,No Event,0
23-01-2017 19:00,1,3.383575124,20170123191,-0.531373547,-0.236055476,0.361886787,-0.743316599,Monday,0,No Event,No Event,0
23-01-2017 20:00,1,3.431768251,20170123201,-0.747399011,-0.236055476,0.216950321,-0.512543456,Monday,0,No Event,No Event,0
23-01-2017 21:00,1,3.335381997,20170123211,-0.932316808,-0.236055476,0.154834692,-0.257754896,Monday,0,No Event,No Event,0
23-01-2017 22:00,1,3.142609491,20170123221,-1.112049994,-0.236055476,0.023701699,0.045814978,Monday,0,No Event,No Event,0
23-01-2017 23:00,1,2.708871351,20170123231,-1.286598569,-0.236055476,-0.224760815,0.379028882,Monday,0,No Event,No Event,0
24-01-2017 00:00,1,2.226940085,20170124001,-1.450777922,-0.236055476,-0.535338957,0.687101647,Tuesday,0,No Event,No Event,0
24-01-2017 01:00,1,1.793201945,20170124011,-1.570023978,-0.236055476,-0.714784106,0.887855519,Tuesday,0,No Event,No Event,0
24-01-2017 02:00,1,1.600429438,20170124021,-1.60804446,-0.236055476,-0.749292788,0.893108892,Tuesday,0,No Event,No Event,0
24-01-2017 03:00,1,1.263077552,20170124031,-1.647793145,-0.236055476,-0.769997998,0.830818905,Tuesday,0,No Event,No Event,0
24-01-2017 04:00,1,1.070305045,20170124041,-1.71519309,-0.236055476,-0.80450668,0.746389706,Tuesday,0,No Event,No Event,0
24-01-2017 05:00,1,0.684760032,20170124051,-1.77568022,-0.236055476,-0.797604944,0.62893931,Tuesday,0,No Event,No Event,0
24-01-2017 06:00,1,0.781146285,20170124061,-1.595947034,-0.236055476,-0.418009437,0.302104501,Tuesday,0,No Event,No Event,0
24-01-2017 07:00,1,1.214884425,20170124071,-0.940957827,-0.236055476,0.562037146,-0.320044883,Tuesday,0,No Event,No Event,0
24-01-2017 08:00,1,1.407656932,20170124081,-0.185732804,-0.236055476,1.59729762,-0.827370557,Tuesday,0,No Event,No Event,0
24-01-2017 09:00,1,1.985974451,20170124091,0.303348847,-0.236055476,1.859563607,-1.08778773,Tuesday,0,No Event,No Event,0
24-01-2017 10:00,1,2.516098844,20170124101,0.659358811,-0.236055476,1.742234087,-1.247640346,Tuesday,0,No Event,No Event,0
24-01-2017 11:00,1,2.612485098,20170124111,0.934143202,-0.236055476,1.569690674,-1.352332552,Tuesday,0,No Event,No Event,0
24-01-2017 12:00,1,3.046223237,20170124121,1.112148184,-0.236055476,1.424754208,-1.415748261,Tuesday,0,No Event,No Event,0
24-01-2017 13:00,1,2.612485098,20170124131,1.188189148,-0.236055476,1.300522951,-1.443140846,Tuesday,0,No Event,No Event,0
24-01-2017 14:00,1,2.901643858,20170124141,1.15189687,-0.236055476,1.286719478,-1.43225886,Tuesday,0,No Event,No Event,0
24-01-2017 15:00,1,2.949836984,20170124151,0.999814943,-0.236055476,1.348835106,-1.3812261,Tuesday,0,No Event,No Event,0
24-01-2017 16:00,1,2.757064478,20170124161,0.712933127,-0.236055476,1.32122816,-1.262649981,Tuesday,0,No Event,No Event,0
24-01-2017 17:00,1,2.660678224,20170124171,0.168548957,-0.236055476,0.465412835,-0.983095523,Tuesday,0,No Event,No Event,0
24-01-2017 18:00,1,2.805257604,20170124181,-0.159809748,-0.236055476,0.748384031,-0.73093365,Tuesday,0,No Event,No Event,0
24-01-2017 19:00,1,2.949836984,20170124191,-0.386204435,-0.236055476,0.838106606,-0.500160507,Tuesday,0,No Event,No Event,0
24-01-2017 20:00,1,2.853450731,20170124201,-0.638522177,-0.236055476,0.582742355,-0.223607976,Tuesday,0,No Event,No Event,0
24-01-2017 21:00,1,2.949836984,20170124211,-0.863188659,-0.236055476,0.444707625,0.081087621,Tuesday,0,No Event,No Event,0
24-01-2017 22:00,1,2.708871351,20170124221,-1.079214124,-0.236055476,0.244557267,0.422556824,Tuesday,0,No Event,No Event,0
24-01-2017 23:00,1,2.564291971,20170124231,-1.27795755,-0.236055476,0.030603436,0.780161386,Tuesday,0,No Event,No Event,0
25-01-2017 00:00,1,2.130553831,20170125001,-1.443865107,-0.236055476,-0.183350396,1.102868545,Wednesday,0,No Event,No Event,0
25-01-2017 01:00,1,1.600429438,20170125011,-1.561382959,-0.236055476,-0.383500754,1.326512111,Wednesday,0,No Event,No Event,0
25-01-2017 02:00,1,1.407656932,20170125021,-1.556198348,-0.236055476,-0.162645186,1.296868082,Wednesday,0,No Event,No Event,0
25-01-2017 03:00,1,1.407656932,20170125031,-1.571752182,-0.236055476,-0.162645186,1.212438883,Wednesday,0,No Event,No Event,0
25-01-2017 04:00,1,0.829339412,20170125041,-1.732475127,-0.236055476,-0.80450668,1.301370972,Wednesday,0,No Event,No Event,0
25-01-2017 05:00,1,0.588373779,20170125051,-1.799875072,-0.236055476,-0.908032728,1.33851982,Wednesday,0,No Event,No Event,0
25-01-2017 06:00,1,0.781146285,20170125061,-1.723834108,-0.236055476,-0.390402491,1.176790999,Wednesday,0,No Event,No Event,0
25-01-2017 07:00,1,0.829339412,20170125071,-1.167352513,-0.236055476,0.51372499,0.409798634,Wednesday,0,No Event,No Event,0
25-01-2017 08:00,1,1.214884425,20170125081,-0.462245398,-0.236055476,1.196996903,-0.474268886,Wednesday,0,No Event,No Event,0
25-01-2017 09:00,1,1.600429438,20170125091,0.146082309,-0.236055476,1.535181992,-1.08366008,Wednesday,0,No Event,No Event,0
25-01-2017 10:00,1,2.130553831,20170125101,0.567764015,-0.236055476,1.583494147,-1.382727064,Wednesday,0,No Event,No Event,0
25-01-2017 11:00,1,2.516098844,20170125111,0.858102238,-0.236055476,1.514476782,-1.521941431,Wednesday,0,No Event,No Event,0
25-01-2017 12:00,1,2.564291971,20170125121,1.039563628,-0.236055476,1.397147262,-1.557964556,Wednesday,0,No Event,No Event,0
25-01-2017 13:00,1,2.130553831,20170125131,1.106963573,-0.236055476,1.245309059,-1.544455884,Wednesday,0,No Event,No Event,0
25-01-2017 14:00,1,2.708871351,20170125141,1.070671295,-0.236055476,1.127979538,-1.502428905,Wednesday,0,No Event,No Event,0
25-01-2017 15:00,1,2.564291971,20170125151,0.953153443,-0.236055476,1.093470856,-1.443891327,Wednesday,0,No Event,No Event,0
25-01-2017 16:00,1,2.516098844,20170125161,0.712933127,-0.236055476,1.031355227,-1.344452493,Wednesday,0,No Event,No Event,0
25-01-2017 17:00,1,2.034167578,20170125171,0.201384828,-0.236055476,0.106522537,-1.106549774,Wednesday,0,No Event,No Event,0
25-01-2017 18:00,1,2.998030111,20170125181,-0.102779026,-0.236055476,0.334279841,-0.908047347,Wednesday,0,No Event,No Event,0
25-01-2017 19:00,1,2.853450731,20170125191,-0.320532694,-0.236055476,0.465412835,-0.712171606,Wednesday,0,No Event,No Event,0
25-01-2017 20:00,1,2.853450731,20170125201,-0.538286361,-0.236055476,0.527528463,-0.470141236,Wednesday,0,No Event,No Event,0
25-01-2017 21:00,1,2.853450731,20170125211,-0.745670807,-0.236055476,0.499921517,-0.165445639,Wednesday,0,No Event,No Event,0
25-01-2017 22:00,1,2.516098844,20170125221,-0.949598845,-0.236055476,0.37569026,0.197787535,Wednesday,0,No Event,No Event,0
25-01-2017 23:00,1,2.130553831,20170125231,-1.139701253,-0.236055476,0.203146848,0.580157995,Wednesday,0,No Event,No Event,0
26-01-2017 00:00,1,2.082360705,20170126001,-1.303880606,-0.236055476,0.030603436,0.923128162,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 01:00,1,1.841395071,20170126011,-1.431767681,-0.236055476,-0.093627821,1.192551116,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 02:00,1,1.455850058,20170126021,-1.464603551,-0.236055476,-0.052217402,1.267974534,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 03:00,1,1.407656932,20170126031,-1.476700977,-0.236055476,0.037505172,1.145646006,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 04:00,1,0.925725665,20170126041,-1.620141886,-0.236055476,-0.638865005,1.200806416,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 05:00,1,0.684760032,20170126051,-1.684085423,-0.236055476,-0.832113626,1.228574241,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 06:00,1,0.684760032,20170126061,-1.568295774,-0.236055476,-0.390402491,1.031948018,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 07:00,1,0.636566905,20170126071,-1.055019272,-0.236055476,0.216950321,0.24206596,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 08:00,1,0.684760032,20170126081,-0.417312102,-0.203564901,0.506823254,-0.529429296,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 09:00,1,1.070305045,20170126091,0.177189976,-0.154829037,0.527528463,-0.911799755,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 10:00,1,1.214884425,20170126101,0.604056293,-0.133168654,0.520626727,-0.992851786,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 11:00,1,1.214884425,20170126111,0.925502183,-0.157536585,0.610349301,-1.059269422,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 12:00,1,1.648622565,20170126121,1.122517406,-0.190027161,0.762187504,-1.103172606,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 13:00,1,1.455850058,20170126131,1.181276333,-0.194088483,0.934730917,-1.104673569,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 14:00,1,1.841395071,20170126141,1.049932851,-0.183258291,1.086569119,-1.033002561,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 15:00,1,1.600429438,20170126151,0.783789479,-0.135876202,1.20389864,-0.888910062,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 16:00,1,1.552236312,20170126161,0.460615384,-0.009975221,1.18319343,-0.682527576,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 17:00,1,1.889588198,20170126171,0.064856734,0.316284309,0.727678822,-0.366949993,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 18:00,1,2.275133211,20170126181,-0.25831736,0.599223071,0.39639547,0.003037517,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 19:00,1,2.901643858,20170126191,-0.484712046,0.438123967,0.14103122,0.34825913,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 20:00,1,2.612485098,20170126201,-0.657532418,0.446246611,-0.086726085,0.673592975,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 21:00,1,3.142609491,20170126211,-0.781963085,0.191737102,-0.15574345,0.950895988,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 22:00,1,2.757064478,20170126221,-0.856275845,-0.043819571,-0.107431294,1.12613348,Thursday,0,Republic Day,Public Holiday,1
26-01-2017 23:00,1,2.275133211,20170126231,-0.89602453,-0.069541276,-0.093627821,1.207560752,Thursday,0,Republic Day,Public Holiday,1
27-01-2017 00:00,1,2.082360705,20170127001,-0.920219382,0.263487123,-0.183350396,1.240581949,Friday,0,No Event,No Event,0
27-01-2017 01:00,1,1.648622565,20170127011,-0.946142438,0.706171216,-0.321385126,1.258968752,Friday,0,No Event,No Event,0
27-01-2017 02:00,1,1.407656932,20170127021,-0.975521901,0.532888146,-0.500830275,1.268349775,Friday,0,No Event,No Event,0
27-01-2017 03:00,1,1.263077552,20170127031,-1.015270586,0.118633307,-0.43181291,1.243208635,Friday,0,No Event,No Event,0
27-01-2017 04:00,1,1.070305045,20170127041,-1.04983466,-0.09797053,-0.424911173,1.237204781,Friday,0,No Event,No Event,0
27-01-2017 05:00,1,0.732953159,20170127051,-1.075757716,-0.09120166,-0.500830275,1.242082913,Friday,0,No Event,No Event,0
27-01-2017 06:00,1,0.781146285,20170127061,-1.046378253,-0.022159187,-0.29377818,1.205309306,Friday,0,No Event,No Event,0
27-01-2017 07:00,1,0.684760032,20170127071,-0.804429733,-0.087140338,0.072013855,0.92237768,Friday,0,No Event,No Event,0
27-01-2017 08:00,1,0.877532539,20170127081,-0.358553175,-0.221163962,0.223852057,0.404545262,Friday,0,No Event,No Event,0
27-01-2017 09:00,1,1.504043185,20170127091,0.127072068,-0.181904517,0.161736429,-0.086645054,Friday,0,No Event,No Event,0
27-01-2017 10:00,1,2.034167578,20170127101,0.410497477,-0.11827714,0.009898226,-0.338806927,Friday,0,No Event,No Event,0
27-01-2017 11:00,1,1.985974451,20170127111,0.591958867,-0.060064858,-0.066020875,-0.490779485,Friday,0,No Event,No Event,0
27-01-2017 12:00,1,2.082360705,20170127121,0.678369052,0.038760642,-0.128136504,-0.578961092,Friday,0,No Event,No Event,0
27-01-2017 13:00,1,1.889588198,20170127131,0.718117738,0.063128574,-0.100529558,-0.625866203,Friday,0,No Event,No Event,0
27-01-2017 14:00,1,2.275133211,20170127141,0.609240904,0.190383328,0.085817328,-0.558698085,Friday,0,No Event,No Event,0
27-01-2017 15:00,1,2.612485098,20170127151,0.422594903,0.329822048,0.354985051,-0.410853177,Friday,0,No Event,No Event,0
27-01-2017 16:00,1,2.130553831,20170127161,0.15126692,0.526119276,0.465412835,-0.157565581,Friday,0,No Event,No Event,0
27-01-2017 17:00,1,2.082360705,20170127171,-0.140799508,0.763029723,0.292869422,0.185779827,Friday,0,No Event,No Event,0
27-01-2017 18:00,1,2.564291971,20170127181,-0.358553175,0.876746737,0.230753794,0.515616563,Friday,0,No Event,No Event,0
27-01-2017 19:00,1,2.612485098,20170127191,-0.496809472,0.758968401,0.285967686,0.762149823,Friday,0,No Event,No Event,0
27-01-2017 20:00,1,2.564291971,20170127201,-0.574578639,0.465199447,0.279065949,0.928381535,Friday,0,No Event,No Event,0
27-01-2017 21:00,1,2.371519464,20170127211,-0.622968343,0.172784267,0.14103122,1.049959581,Friday,0,No Event,No Event,0
27-01-2017 22:00,1,1.937781325,20170127221,-0.655804214,-0.004560125,0.009898226,1.12200583,Friday,0,No Event,No Event,0
27-01-2017 23:00,1,2.082360705,20170127231,-0.704193918,-0.074956372,0.058210382,1.178291963,Friday,0,No Event,No Event,0
28-01-2017 00:00,1,1.648622565,20170128001,-0.781963085,-0.130461106,-0.031512193,1.208311233,Saturday,1,No Event,No Event,0
28-01-2017 01:00,1,1.648622565,20170128011,-0.873557882,-0.154829037,-0.169546923,1.216941774,Saturday,1,No Event,No Event,0
28-01-2017 02:00,1,1.118498172,20170128021,-0.963424475,-0.192734709,-0.480125065,1.258593512,Saturday,1,No Event,No Event,0
28-01-2017 03:00,1,0.732953159,20170128031,-1.020455197,-0.213041319,-0.742391052,1.296492841,Saturday,1,No Event,No Event,0
28-01-2017 04:00,1,0.395601272,20170128041,-1.061932086,-0.221163962,-0.880425782,1.324260666,Saturday,1,No Event,No Event,0
28-01-2017 05:00,1,0.299215019,20170128051,-1.094767957,-0.22387151,-0.811408417,1.336643615,Saturday,1,No Event,No Event,0
28-01-2017 06:00,1,0.202828766,20170128061,-1.041193642,-0.222517736,-0.27307297,1.256717307,Saturday,1,No Event,No Event,0
28-01-2017 07:00,1,0.347408146,20170128071,-0.707650325,-0.222517736,0.51372499,0.818435956,Saturday,1,No Event,No Event,0
28-01-2017 08:00,1,0.395601272,20170128081,-0.189189211,-0.207626223,0.920927444,0.181276937,Saturday,1,No Event,No Event,0
28-01-2017 09:00,1,0.588373779,20170128091,0.303348847,-0.22387151,1.100372592,-0.311789584,Saturday,1,No Event,No Event,0
28-01-2017 10:00,1,0.925725665,20170128101,0.683553663,-0.22387151,1.134881275,-0.623614757,Saturday,1,No Event,No Event,0
28-01-2017 11:00,1,0.973918792,20170128111,0.958338054,-0.203564901,1.06586391,-0.811985681,Saturday,1,No Event,No Event,0
28-01-2017 12:00,1,1.070305045,20170128121,1.106963573,-0.177843195,0.969239599,-0.892287229,Saturday,1,No Event,No Event,0
28-01-2017 13:00,1,0.877532539,20170128131,1.148440462,-0.142645071,0.893320498,-0.899416806,Saturday,1,No Event,No Event,0
28-01-2017 14:00,1,1.022111919,20170128141,1.070671295,-0.085786564,0.851910079,-0.839378265,Saturday,1,No Event,No Event,0
28-01-2017 15:00,1,0.732953159,20170128151,0.83563559,-0.110154496,0.893320498,-0.695661007,Saturday,1,No Event,No Event,0
28-01-2017 16:00,1,1.022111919,20170128161,0.536656348,-0.115569592,0.955436126,-0.481023222,Saturday,1,No Event,No Event,0
28-01-2017 17:00,1,1.263077552,20170128171,0.152995124,-0.088494112,0.562037146,-0.13617685,Saturday,1,No Event,No Event,0
28-01-2017 18:00,1,1.552236312,20170128181,-0.113148248,-0.026220509,0.403297206,0.183903623,Saturday,1,No Event,No Event,0
28-01-2017 19:00,1,1.985974451,20170128191,-0.282512212,-0.049234667,0.610349301,0.411674839,Saturday,1,No Event,No Event,0
28-01-2017 20:00,1,2.853450731,20170128201,-0.436322342,-0.07766392,0.555135409,0.623685938,Saturday,1,No Event,No Event,0
28-01-2017 21:00,1,2.275133211,20170128211,-0.583219658,-0.135876202,0.37569026,0.822938847,Saturday,1,No Event,No Event,0
28-01-2017 22:00,1,2.178746958,20170128221,-0.738757992,-0.184612065,0.127227747,1.027069887,Saturday,1,No Event,No Event,0
28-01-2017 23:00,1,1.841395071,20170128231,-0.837265604,-0.202211127,0.210048584,1.128384925,Saturday,1,No Event,No Event,0
29-01-2017 00:00,1,1.648622565,20170129001,-0.930588604,-0.219810188,0.072013855,1.179042444,Sunday,1,No Event,No Event,0
29-01-2017 01:00,1,1.070305045,20170129011,-1.029096216,-0.231994154,-0.27307297,1.200806416,Sunday,1,No Event,No Event,0
29-01-2017 02:00,1,0.732953159,20170129021,-1.139701253,-0.233347928,-0.783801471,1.195928284,Sunday,1,No Event,No Event,0
29-01-2017 03:00,1,0.540180652,20170129031,-1.334988273,-0.234701702,-1.266923026,1.351653251,Sunday,1,No Event,No Event,0
29-01-2017 04:00,1,0.299215019,20170129041,-1.443865107,-0.234701702,-1.335940391,1.365912404,Sunday,1,No Event,No Event,0
29-01-2017 05:00,1,0.299215019,20170129051,-1.509536848,-0.234701702,-1.308333445,1.251463935,Sunday,1,No Event,No Event,0
29-01-2017 06:00,1,0.299215019,20170129061,-1.322890847,-0.234701702,-0.894229255,0.818811197,Sunday,1,No Event,No Event,0
29-01-2017 07:00,1,0.251021892,20170129071,-0.756040029,-0.236055476,-0.13503824,0.053695036,Sunday,1,No Event,No Event,0
29-01-2017 08:00,1,0.636566905,20170129081,0.066584938,-0.236055476,1.141783011,-0.869022295,Sunday,1,No Event,No Event,0
29-01-2017 09:00,1,0.973918792,20170129091,0.505548681,-0.236055476,1.259112532,-1.055517014,Sunday,1,No Event,No Event,0
29-01-2017 10:00,1,1.022111919,20170129101,0.842548405,-0.236055476,1.107274329,-1.169215001,Sunday,1,No Event,No Event,0
29-01-2017 11:00,1,1.022111919,20170129111,1.105235369,-0.236055476,0.92782918,-1.251017514,Sunday,1,No Event,No Event,0
29-01-2017 12:00,1,1.311270678,20170129121,1.281512148,-0.236055476,0.748384031,-1.301675033,Sunday,1,No Event,No Event,0
29-01-2017 13:00,1,0.781146285,20170129131,1.359281315,-0.236055476,0.568938882,-1.320812318,Sunday,1,No Event,No Event,0
29-01-2017 14:00,1,0.925725665,20170129141,1.340271074,-0.236055476,0.458511098,-1.3133075,Sunday,1,No Event,No Event,0
29-01-2017 15:00,1,1.022111919,20170129151,1.153625073,-0.236055476,0.39639547,-1.252518477,Sunday,1,No Event,No Event,0
29-01-2017 16:00,1,0.877532539,20170129161,0.920317572,-0.236055476,0.313574632,-1.162835906,Sunday,1,No Event,No Event,0
29-01-2017 17:00,1,0.973918792,20170129171,0.382846217,-0.236055476,-0.562945903,-0.817239053,Sunday,1,No Event,No Event,0
29-01-2017 18:00,1,1.600429438,20170129181,0.144354105,-0.236055476,0.023701699,-0.688156189,Sunday,1,No Event,No Event,0
29-01-2017 19:00,1,1.696815691,20170129191,-0.0906816,-0.236055476,0.430904152,-0.508040565,Sunday,1,No Event,No Event,0
29-01-2017 20:00,1,1.841395071,20170129201,-0.35164036,-0.236055476,0.51372499,-0.247248152,Sunday,1,No Event,No Event,0
29-01-2017 21:00,1,1.937781325,20170129211,-0.574578639,-0.236055476,0.251459003,0.027428175,Sunday,1,No Event,No Event,0
29-01-2017 22:00,1,1.504043185,20170129221,-0.766409252,-0.236055476,-0.066020875,0.293849202,Sunday,1,No Event,No Event,0
29-01-2017 23:00,1,1.648622565,20170129231,-0.94268603,-0.236055476,-0.390402491,0.556142579,Sunday,1,No Event,No Event,0
30-01-2017 00:00,1,1.455850058,20170130001,-1.12414742,-0.236055476,-0.82521189,0.821813124,Monday,0,No Event,No Event,0
30-01-2017 01:00,1,1.263077552,20170130011,-1.281413958,-0.236055476,-1.135790032,1.057089157,Monday,0,No Event,No Event,0
30-01-2017 02:00,1,1.070305045,20170130021,-1.404116422,-0.236055476,-1.322136918,1.234202854,Monday,0,No Event,No Event,0
30-01-2017 03:00,1,1.311270678,20170130031,-1.493983015,-0.236055476,-1.398056019,1.356906623,Monday,0,No Event,No Event,0
30-01-2017 04:00,1,1.214884425,20170130041,-1.563111163,-0.234701702,-1.411859492,1.438333895,Monday,0,No Event,No Event,0
30-01-2017 05:00,1,1.166691298,20170130051,-1.606316256,-0.234701702,-1.37735081,1.458972143,Monday,0,No Event,No Event,0
30-01-2017 06:00,1,1.263077552,20170130061,-1.440408699,-0.234701702,-0.887327518,1.183920576,Monday,0,No Event,No Event,0
30-01-2017 07:00,1,1.359463805,20170130071,-0.880470697,-0.236055476,-0.079824348,0.436815978,Monday,0,No Event,No Event,0
30-01-2017 08:00,1,1.745008818,20170130081,-0.049204711,-0.236055476,1.0451587,-0.5992241,Monday,0,No Event,No Event,0
30-01-2017 09:00,1,2.371519464,20170130091,0.415682088,-0.236055476,1.003748281,-0.953451493,Monday,0,No Event,No Event,0
30-01-2017 10:00,1,2.901643858,20170130101,0.780333071,-0.236055476,0.78979445,-1.159083497,Monday,0,No Event,No Event,0
30-01-2017 11:00,1,3.142609491,20170130111,1.065486684,-0.236055476,0.548233673,-1.299423588,Monday,0,No Event,No Event,0
30-01-2017 12:00,1,3.238995744,20170130121,1.255589092,-0.236055476,0.348083314,-1.405616757,Monday,0,No Event,No Event,0
30-01-2017 13:00,1,2.708871351,20170130131,1.347183889,-0.236055476,0.244557267,-1.484792584,Monday,0,No Event,No Event,0
30-01-2017 14:00,1,3.094416364,20170130141,1.335086463,-0.236055476,0.244557267,-1.534699621,Monday,0,No Event,No Event,0
30-01-2017 15:00,1,3.479961377,20170130151,1.208927592,-0.236055476,0.244557267,-1.550459738,Monday,0,No Event,No Event,0
30-01-2017 16:00,1,3.142609491,20170130161,0.947968831,-0.236055476,0.106522537,-1.51293565,Monday,0,No Event,No Event,0
30-01-2017 17:00,1,2.998030111,20170130171,0.114974642,-0.236055476,-0.894229255,-1.082534357,Monday,0,No Event,No Event,0
30-01-2017 18:00,1,3.287188871,20170130181,-0.282512212,-0.236055476,-0.666471951,-0.953076253,Monday,0,No Event,No Event,0
30-01-2017 19:00,1,3.576347631,20170130191,-0.465701806,-0.236055476,-0.4111077,-0.856264105,Monday,0,No Event,No Event,0
30-01-2017 20:00,1,4.29924453,20170130201,-0.662717029,-0.236055476,-0.27307297,-0.629243371,Monday,0,No Event,No Event,0
30-01-2017 21:00,1,3.383575124,20170130211,-0.854547641,-0.236055476,-0.162645186,-0.300157116,Monday,0,No Event,No Event,0
30-01-2017 22:00,1,3.383575124,20170130221,-1.036009031,-0.236055476,-0.093627821,0.107729724,Monday,0,No Event,No Event,0
30-01-2017 23:00,1,2.805257604,20170130231,-1.212285809,-0.236055476,-0.100529558,0.562146433,Monday,0,No Event,No Event,0
31-01-2017 00:00,1,2.323326338,20170131001,-1.357454921,-0.236055476,-0.169546923,0.997050616,Tuesday,0,No Event,No Event,0
31-01-2017 01:00,1,2.130553831,20170131011,-1.462875348,-0.236055476,-0.438714646,1.332515966,Tuesday,0,No Event,No Event,0
31-01-2017 02:00,1,1.745008818,20170131021,-1.416213847,-0.236055476,-0.342090335,1.360659032,Tuesday,0,No Event,No Event,0
31-01-2017 03:00,1,1.600429438,20170131031,-1.381649773,-0.236055476,-0.514633748,1.346399878,Tuesday,0,No Event,No Event,0
31-01-2017 04:00,1,1.214884425,20170131041,-1.374736958,-0.236055476,-0.659570214,1.33026452,Tuesday,0,No Event,No Event,0
31-01-2017 05:00,1,0.877532539,20170131051,-1.423126662,-0.236055476,-0.983951829,1.371541017,Tuesday,0,No Event,No Event,0
31-01-2017 06:00,1,1.166691298,20170131061,-1.347085699,-0.236055476,-0.707882369,1.233077132,Tuesday,0,No Event,No Event,0
31-01-2017 07:00,1,1.214884425,20170131071,-0.975521901,-0.236055476,-0.583651113,0.690478815,Tuesday,0,No Event,No Event,0
31-01-2017 08:00,1,1.455850058,20170131081,-0.336086527,-0.236055476,-0.990853566,-0.19546491,Tuesday,0,No Event,No Event,0
31-01-2017 09:00,1,1.889588198,20170131091,0.483082033,-0.236055476,-0.286876443,-1.229628783,Tuesday,0,No Event,No Event,0
31-01-2017 10:00,1,3.238995744,20170131101,0.911676554,-0.236055476,-0.024610456,-1.533949139,Tuesday,0,No Event,No Event,0
31-01-2017 11:00,1,3.624540757,20170131111,1.219296814,-0.236055476,0.044406909,-1.696428442,Tuesday,0,No Event,No Event,0
31-01-2017 12:00,1,3.383575124,20170131121,1.433594075,-0.236055476,0.030603436,-1.789488181,Tuesday,0,No Event,No Event,0
31-01-2017 13:00,1,2.901643858,20170131131,1.54765552,-0.236055476,0.016799963,-1.841271422,Tuesday,0,No Event,No Event,0
31-01-2017 14:00,1,3.431768251,20170131141,1.551111927,-0.236055476,0.030603436,-1.864536357,Tuesday,0,No Event,No Event,0
